Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
10/18/2019,NFLX191018C00360000,44.38,-2.52,42.85,43.85,6,0.3886,0.5795,0.0038,17,360.000,NFLX191018P00360000,37,1.475,36.8,37.35,51,0.3838,-0.4208,0.0039,72
10/18/2019,NFLX191018C00365000,40.95,-3.275,40.45,41.4,5,0.3868,0.5601,0.0039,31,365.000,NFLX191018P00365000,0,0,39.3,40.05,0,0.3824,-0.4405,0.0039,32
10/18/2019,NFLX191018C00370000,0,0,38.1,39,0,0.3854,0.5404,0.0039,71,370.000,NFLX191018P00370000,0,0,41.85,42.7,0,0.3805,-0.4602,0.004,17
10/18/2019,NFLX191018C00375000,0,0,35.8,36.75,0,0.3827,0.521,0.004,19,375.000,NFLX191018P00375000,0,0,44.6,45.5,0,0.3781,-0.48,0.004,16
10/18/2019,NFLX191018C00380000,0,0,33.6,34.55,0,0.3816,0.5015,0.004,15,380.000,NFLX191018P00380000,0,0,47.35,48.3,0,0.3764,-0.5,0.004,17
10/18/2019,NFLX191018C00385000,32.25,-2.65,31.55,32.45,1,0.3793,0.4822,0.004,119,385.000,NFLX191018P00385000,0,0,50.2,51.2,0,0.3748,-0.5193,0.004,10
10/18/2019,NFLX191018C00390000,30.3,-2.55,29.55,30.45,2,0.378,0.463,0.004,10,390.000,NFLX191018P00390000,0,0,53.2,54.2,0,0.3731,-0.5389,0.0041,10
10/18/2019,NFLX191018C00395000,0,0,27.75,28.8,0,0.3761,0.4439,0.004,13,395.000,NFLX191018P00395000,0,0,56.25,57.3,0,0.371,-0.5583,0.004,11
10/18/2019,NFLX191018C00400000,26.35,-2.575,25.9,26.7,16,0.3742,0.4249,0.004,58,400.000,NFLX191018P00400000,58.8,1.325,59.45,60.5,3,0.3697,-0.5774,0.004,23
10/18/2019,NFLX191018C00405000,0,0,24.15,25.05,0,0.373,0.4064,0.004,11,405.000,NFLX191018P00405000,0,0,62.7,63.75,0,0.368,-0.5963,0.004,16
10/18/2019,NFLX191018C00410000,24,-1.4,22.6,23.35,7,0.3716,0.3881,0.0039,74,410.000,NFLX191018P00410000,66,2.1,66.05,67.15,2,0.3665,-0.6147,0.004,5
10/18/2019,NFLX191018C00415000,0,0,21.05,22.1,0,0.3701,0.3702,0.0039,3,415.000,NFLX191018P00415000,0,0,69.55,70.65,0,0.3653,-0.6328,0.0039,0
10/18/2019,NFLX191018C00420000,20.06,-2.165,19.6,20.2,3,0.3685,0.3525,0.0038,70,420.000,NFLX191018P00420000,0,0,73.1,74.2,0,0.3638,-0.6506,0.0039,4
10/18/2019,NFLX191018C00430000,17.37,-1.98,17.05,17.7,4,0.366,0.3184,0.0037,26,430.000,NFLX191018P00430000,0,0,80.4,81.6,0,0.3603,-0.6857,0.0037,0
10/18/2019,NFLX191018C00440000,0,0,14.7,15.55,0,0.3635,0.2866,0.0036,9,440.000,NFLX191018P00440000,0,0,86.4,89.45,0,0.3586,-0.7173,0.0036,2
10/18/2019,NFLX191018C00450000,12.93,-1.62,12.65,13.2,5,0.3614,0.2566,0.0034,16,450.000,NFLX191018P00450000,0,0,96.25,97.5,0,0.3567,-0.7472,0.0034,1
10/18/2019,NFLX191018C00460000,10.9,-1.65,10.85,11.35,1,0.3594,0.2288,0.0032,9,460.000,NFLX191018P00460000,0,0,104.45,105.75,0,0.3557,-0.7744,0.0032,0
10/18/2019,NFLX191018C00470000,0,0,9.1,9.75,0,0.3575,0.203,0.003,0,470.000,NFLX191018P00470000,0,0,111.3,114.35,0,0.357,-0.7975,0.003,0
10/18/2019,NFLX191018C00480000,0,0,7.9,8.35,0,0.3557,0.1793,0.0028,14,480.000,NFLX191018P00480000,0,0,121.95,123.2,0,0.3557,-0.8207,0.0028,0
10/18/2019,NFLX191018C00490000,0,0,6.6,7.15,0,0.3546,0.1583,0.0026,2,490.000,NFLX191018P00490000,0,0,130.95,132.3,0,0.3572,-0.8395,0.0026,0
10/18/2019,NFLX191018C00500000,5.85,-1,5.65,6.05,3,0.3539,0.1395,0.0024,46,500.000,NFLX191018P00500000,0,0,138.85,141.55,0,0.3596,-0.8557,0.0024,0
10/18/2019,NFLX191018C00520000,0,0,4.1,4.5,0,0.3523,0.1072,0.002,2,520.000,NFLX191018P00520000,158.62,3.77,158.1,160.25,1,0.3661,-0.882,0.0021,1
10/18/2019,NFLX191018C00540000,0,0,2.92,3.3,0,0.3517,0.082,0.0016,13,540.000,NFLX191018P00540000,0,0,176.6,181.1,0,0.385,-0.894,0.0018,0
10/18/2019,NFLX191018C00560000,0,0,2.11,2.41,0,0.3511,0.0622,0.0013,44,560.000,NFLX191018P00560000,0,0,196.45,200.9,0,0.05,-1,0,0
01/17/2020,NFLX200117C00095000,0,0,266.4,271,0,0.7248,0.9926,0.0001,174,95.000,NFLX200117P00095000,0.21,0.005,0.06,0.32,26,0.6163,-0.0029,0,2504
01/17/2020,NFLX200117C00100000,0,0,261.5,266,0,0.6955,0.9925,0.0001,87,100.000,NFLX200117P00100000,0.27,-0.015,0.2,0.36,13,0.6185,-0.0039,0.0001,6008
01/17/2020,NFLX200117C00105000,0,0,256.7,261,0,0.6853,0.9913,0.0001,98,105.000,NFLX200117P00105000,0,0,0.2,0.4,0,0.6,-0.0042,0.0001,546
01/17/2020,NFLX200117C00110000,0,0,251.8,256.3,0,0.6681,0.9905,0.0001,24,110.000,NFLX200117P00110000,0,0,0.25,0.45,0,0.5902,-0.0049,0.0001,408
01/17/2020,NFLX200117C00115000,0,0,246.6,251.5,0,0.6484,0.9898,0.0001,6,115.000,NFLX200117P00115000,0,0,0.22,0.5,0,0.5798,-0.0057,0.0001,165
01/17/2020,NFLX200117C00120000,0,0,241.6,246.5,0,0.6377,0.9885,0.0001,75,120.000,NFLX200117P00120000,0,0,0.38,0.56,0,0.5728,-0.0067,0.0001,841
01/17/2020,NFLX200117C00125000,0,0,237.3,241.8,0,0.6236,0.9874,0.0002,50,125.000,NFLX200117P00125000,0.64,0.12,0.37,0.63,4,0.5622,-0.0076,0.0001,178
01/17/2020,NFLX200117C00130000,0,0,232.5,237,0,0.6077,0.9865,0.0002,13,130.000,NFLX200117P00130000,0,0,0.45,0.7,0,0.554,-0.0088,0.0001,239
01/17/2020,NFLX200117C00135000,0,0,227.05,232,0,0.6165,0.9829,0.0002,8,135.000,NFLX200117P00135000,0,0,0.55,0.78,0,0.5454,-0.01,0.0002,188
01/17/2020,NFLX200117C00140000,0,0,222.8,227.4,0,0.6009,0.9817,0.0002,21,140.000,NFLX200117P00140000,0,0,0.65,0.88,0,0.537,-0.0113,0.0002,265
01/17/2020,NFLX200117C00145000,0,0,218.1,222.5,0,0.5673,0.9827,0.0002,29,145.000,NFLX200117P00145000,0,0,0.77,0.98,0,0.5255,-0.0125,0.0002,244
01/17/2020,NFLX200117C00150000,0,0,212.9,217.4,0,0.5505,0.9818,0.0003,249,150.000,NFLX200117P00150000,0.98,0.01,0.91,1.05,22,0.5191,-0.0142,0.0002,2216
01/17/2020,NFLX200117C00155000,0,0,208.05,213,0,0.5665,0.9762,0.0003,40,155.000,NFLX200117P00155000,0,0,1.05,1.18,0,0.5123,-0.0161,0.0002,537
01/17/2020,NFLX200117C00160000,0,0,203.8,208.3,0,0.5548,0.9743,0.0003,82,160.000,NFLX200117P00160000,1.24,-0.01,1.22,1.31,1,0.506,-0.0183,0.0003,1286
01/17/2020,NFLX200117C00165000,0,0,198.6,203.5,0,0.5303,0.9744,0.0004,25,165.000,NFLX200117P00165000,1.5,0.08,1.39,1.57,3,0.5002,-0.0207,0.0003,493
01/17/2020,NFLX200117C00170000,196.37,-5.405,194.05,199,10,0.5288,0.9706,0.0004,112,170.000,NFLX200117P00170000,0,0,1.58,1.77,0,0.4947,-0.0233,0.0003,1027
01/17/2020,NFLX200117C00175000,0,0,189.6,194.2,0,0.5248,0.967,0.0004,254,175.000,NFLX200117P00175000,1.88,0.075,1.78,1.94,4,0.4892,-0.0262,0.0004,3409
01/17/2020,NFLX200117C00180000,0,0,185.3,189.5,0,0.5246,0.9623,0.0005,67,180.000,NFLX200117P00180000,2.02,-0.02,2.01,2.21,4,0.4842,-0.0294,0.0004,1039
01/17/2020,NFLX200117C00185000,0,0,180.1,184.6,0,0.5064,0.9612,0.0005,90,185.000,NFLX200117P00185000,0,0,2.27,2.51,0,0.4792,-0.0329,0.0005,640
01/17/2020,NFLX200117C00190000,0,0,175.5,180.4,0,0.4947,0.9586,0.0006,224,190.000,NFLX200117P00190000,0,0,2.55,2.79,0,0.4746,-0.0367,0.0005,638
01/17/2020,NFLX200117C00195000,0,0,171.2,175.7,0,0.4936,0.9533,0.0006,104,195.000,NFLX200117P00195000,0,0,2.89,3.05,0,0.4707,-0.041,0.0006,843
01/17/2020,NFLX200117C00200000,0,0,166.7,171.2,0,0.4862,0.9493,0.0007,486,200.000,NFLX200117P00200000,3.28,0.08,3.25,3.5,66,0.4669,-0.0457,0.0006,2910
01/17/2020,NFLX200117C00205000,0,0,162.3,166.7,0,0.4816,0.9442,0.0007,129,205.000,NFLX200117P00205000,3.8,0.225,3.6,3.95,12,0.4617,-0.0503,0.0007,1185
01/17/2020,NFLX200117C00210000,0,0,157.6,160.7,0,0.4795,0.9381,0.0008,196,210.000,NFLX200117P00210000,0,0,4,4.4,0,0.4585,-0.0559,0.0008,820
01/17/2020,NFLX200117C00215000,0,0,153.5,156.5,0,0.4767,0.9319,0.0009,110,215.000,NFLX200117P00215000,4.65,0.2,4.45,4.85,3,0.4546,-0.0615,0.0008,573
01/17/2020,NFLX200117C00220000,0,0,149,152.9,0,0.4666,0.9275,0.0009,286,220.000,NFLX200117P00220000,5.05,0.15,4.95,5.15,4,0.4503,-0.0674,0.0009,2327
01/17/2020,NFLX200117C00225000,0,0,144.5,149,0,0.4613,0.9214,0.001,390,225.000,NFLX200117P00225000,0,0,5.5,5.9,0,0.447,-0.074,0.001,2918
01/17/2020,NFLX200117C00230000,0,0,140.3,143.95,0,0.4579,0.9143,0.0011,116,230.000,NFLX200117P00230000,6.25,0.25,6.15,6.5,10,0.4443,-0.0812,0.0011,2699
01/17/2020,NFLX200117C00235000,0,0,136.1,140,0,0.4546,0.9067,0.0012,72,235.000,NFLX200117P00235000,6.8,0.175,6.7,7.15,24,0.4413,-0.0887,0.0011,1322
01/17/2020,NFLX200117C00240000,0,0,131.8,134.65,0,0.4507,0.899,0.0012,237,240.000,NFLX200117P00240000,7.6,0.3,7.4,7.85,1,0.4378,-0.0965,0.0012,3325
01/17/2020,NFLX200117C00250000,0,0,124.6,126.45,0,0.4471,0.8809,0.0014,666,250.000,NFLX200117P00250000,9.05,0.3,9,9.4,16,0.432,-0.1137,0.0014,3759
01/17/2020,NFLX200117C00260000,0,0,116.6,118.4,0,0.4392,0.8626,0.0016,834,260.000,NFLX200117P00260000,10.75,0.275,10.7,11.15,10,0.426,-0.1325,0.0016,4680
01/17/2020,NFLX200117C00270000,0,0,108.85,110.65,0,0.4333,0.8421,0.0017,1187,270.000,NFLX200117P00270000,13,0.575,12.7,13.15,1,0.4211,-0.1535,0.0018,5681
01/17/2020,NFLX200117C00280000,0,0,101.4,103.1,0,0.4263,0.8204,0.0019,679,280.000,NFLX200117P00280000,15.5,0.875,15,15.5,2,0.4161,-0.1762,0.002,6240
01/17/2020,NFLX200117C00290000,0,0,94.1,97.5,0,0.4218,0.7963,0.0021,1245,290.000,NFLX200117P00290000,17.5,0.425,17.55,18.1,3,0.4112,-0.2004,0.0021,2029
01/17/2020,NFLX200117C00300000,88.54,-4.16,87.15,88.9,31,0.4157,0.7711,0.0023,1744,300.000,NFLX200117P00300000,20.65,0.775,20.4,20.95,15,0.4069,-0.2263,0.0023,4925
01/17/2020,NFLX200117C00310000,81.99,-3.685,80.75,82.2,4,0.4121,0.744,0.0024,1895,310.000,NFLX200117P00310000,23.95,1.05,23.55,24.1,2,0.4027,-0.2537,0.0025,2253
01/17/2020,NFLX200117C00320000,0,0,74.4,75.8,0,0.4077,0.7159,0.0026,1188,320.000,NFLX200117P00320000,27.6,1.35,27.05,27.8,11,0.3985,-0.2824,0.0027,1496
01/17/2020,NFLX200117C00330000,68.3,-5,68.65,69.9,3,0.4011,0.687,0.0028,983,330.000,NFLX200117P00330000,30.67,0.77,30.85,31.75,4,0.3946,-0.3122,0.0028,1831
01/17/2020,NFLX200117C00340000,63.83,-3.445,62.95,64.15,6,0.3974,0.6564,0.0029,1520,340.000,NFLX200117P00340000,35.15,1.25,34.95,35.8,11,0.391,-0.343,0.0029,1994
01/17/2020,NFLX200117C00350000,58.65,-3.15,57.55,58.65,16,0.3937,0.6254,0.003,3496,350.000,NFLX200117P00350000,39.4,1.2,39.4,40.1,65,0.387,-0.3747,0.0031,2750
01/17/2020,NFLX200117C00360000,53.2,-3.325,52.45,53,5,0.3893,0.5941,0.0031,1336,360.000,NFLX200117P00360000,44,1.225,44.15,44.85,183,0.3835,-0.4065,0.0032,1754
01/17/2020,NFLX200117C00370000,47.7,-3.85,47.7,48.75,6,0.3859,0.5623,0.0032,1311,370.000,NFLX200117P00370000,49.8,1.975,49.25,50.05,1,0.3806,-0.4387,0.0032,1335
01/17/2020,NFLX200117C00375000,47.3,-1.95,45.45,46.45,2,0.3841,0.5463,0.0032,1047,375.000,NFLX200117P00375000,0,0,51.9,52.8,0,0.3786,-0.4551,0.0033,691
01/17/2020,NFLX200117C00380000,43.76,-3.165,43.25,44.25,5,0.3825,0.5303,0.0033,2205,380.000,NFLX200117P00380000,0,0,54.65,55.7,0,0.3767,-0.4713,0.0033,843
01/17/2020,NFLX200117C00390000,40.05,-2.55,39.05,40.1,11,0.3793,0.4985,0.0033,2523,390.000,NFLX200117P00390000,0,0,60.35,61.45,0,0.3742,-0.5033,0.0033,758
01/17/2020,NFLX200117C00400000,35.8,-2.75,35.2,36.3,145,0.3765,0.4671,0.0033,3989,400.000,NFLX200117P00400000,0,0,66.4,67.6,0,0.3709,-0.5353,0.0034,1445
01/17/2020,NFLX200117C00410000,32.4,-2.45,31.6,32.75,15,0.3739,0.4363,0.0033,1156,410.000,NFLX200117P00410000,0,0,72.75,73.95,0,0.3684,-0.5665,0.0033,173
01/17/2020,NFLX200117C00420000,29.42,-2.03,28.3,29.45,46,0.3711,0.4061,0.0033,674,420.000,NFLX200117P00420000,0,0,79.65,80.7,0,0.3648,-0.5976,0.0033,443
01/17/2020,NFLX200117C00430000,25.98,-2.295,25.3,26.5,67,0.369,0.3769,0.0032,940,430.000,NFLX200117P00430000,0,0,86.4,87.7,0,0.3627,-0.6271,0.0033,101
01/17/2020,NFLX200117C00440000,23.25,-2.15,22.65,23.75,6,0.3664,0.3488,0.0032,988,440.000,NFLX200117P00440000,0,0,93.75,94.95,0,0.3605,-0.6556,0.0032,118
01/17/2020,NFLX200117C00450000,21.23,-1.545,20.4,21.2,9,0.3641,0.3217,0.0031,2481,450.000,NFLX200117P00450000,0,0,101.3,102.5,0,0.3588,-0.6824,0.0031,188
01/17/2020,NFLX200117C00460000,0,0,18.05,19,0,0.3626,0.2963,0.003,1194,460.000,NFLX200117P00460000,108.7,2.175,109.2,110.85,20,0.357,-0.7084,0.003,234
01/17/2020,NFLX200117C00470000,16.75,-1.45,16.1,16.85,25,0.36,0.2713,0.0029,1600,470.000,NFLX200117P00470000,0,0,117.25,119,0,0.3553,-0.7328,0.0029,207
01/17/2020,NFLX200117C00480000,14.7,-1.5,14.25,15.1,14,0.359,0.249,0.0028,596,480.000,NFLX200117P00480000,126.4,3.825,125.75,127.25,3,0.3558,-0.754,0.0028,110
01/17/2020,NFLX200117C00490000,0,0,12.65,13.4,0,0.3573,0.2271,0.0026,585,490.000,NFLX200117P00490000,0,0,134.25,136,0,0.3565,-0.7735,0.0026,57
01/17/2020,NFLX200117C00500000,11.53,-1.32,11.2,11.9,23,0.3559,0.2069,0.0025,3555,500.000,NFLX200117P00500000,144.1,4.375,143,144.8,3,0.3558,-0.7931,0.0025,47
01/17/2020,NFLX200117C00510000,10.3,-1.15,9.85,10.6,4,0.3543,0.1881,0.0024,633,510.000,NFLX200117P00510000,0,0,150.3,153.8,0,0.3556,-0.8108,0.0024,57
01/17/2020,NFLX200117C00520000,9.1,-1.075,8.7,9.4,40,0.3534,0.1709,0.0023,656,520.000,NFLX200117P00520000,160.9,3.45,159.5,162.85,2,0.3592,-0.824,0.0023,54
01/17/2020,NFLX200117C00530000,8.1,-0.925,7.6,8.35,10,0.3526,0.1551,0.0021,412,530.000,NFLX200117P00530000,0,0,168.6,172.1,0,0.3605,-0.8381,0.0021,16
01/17/2020,NFLX200117C00540000,7.1,-0.9,6.7,7.4,2,0.3517,0.1404,0.002,503,540.000,NFLX200117P00540000,0,0,178,181.55,0,0.3603,-0.8522,0.002,6
01/17/2020,NFLX200117C00550000,0,0,5.9,6.55,0,0.3512,0.1272,0.0019,327,550.000,NFLX200117P00550000,0,0,187,190.9,0,0.3696,-0.857,0.0019,5
01/17/2020,NFLX200117C00560000,0,0,5.2,5.85,0,0.3505,0.1149,0.0017,271,560.000,NFLX200117P00560000,0,0,197.2,201.7,0,0.3742,-0.8655,0.0018,4
01/17/2020,NFLX200117C00570000,5.15,-0.425,4.45,5.15,23,0.3502,0.104,0.0016,289,570.000,NFLX200117P00570000,0,0,206.7,211.2,0,0.3844,-0.8684,0.0017,12
01/17/2020,NFLX200117C00580000,4.3,-0.65,3.9,4.6,31,0.3502,0.094,0.0015,734,580.000,NFLX200117P00580000,0,0,216.5,220.9,0,0.05,-1,0,10
01/17/2020,NFLX200117C00590000,4.1,-0.3,3.55,4.1,4,0.3497,0.0848,0.0014,396,590.000,NFLX200117P00590000,0,0,226.4,230.9,0,0.05,-1,0,0
01/17/2020,NFLX200117C00600000,3.4,-0.5,3.35,3.65,3,0.3498,0.0768,0.0013,759,600.000,NFLX200117P00600000,0,0,236.5,241.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00620000,2.8,-0.3,2.43,2.94,9,0.3499,0.0626,0.0011,262,620.000,NFLX200117P00620000,0,0,256.4,260.9,0,0.05,-1,0,0
01/17/2020,NFLX200117C00630000,0,0,2.18,2.65,0,0.3504,0.0567,0.001,643,630.000,NFLX200117P00630000,0,0,266.5,271.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00640000,0,0,1.99,2.37,0,0.3509,0.0516,0.0009,112,640.000,NFLX200117P00640000,0,0,276.5,281.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00650000,0,0,1.76,2.13,3,0.3514,0.0467,0.0009,401,650.000,NFLX200117P00650000,0,0,286.5,291.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00660000,0,0,1.58,1.94,0,0.3525,0.0427,0.0008,73,660.000,NFLX200117P00660000,0,0,296.2,301,0,0.05,-1,0,0
01/17/2020,NFLX200117C00670000,1.57,-0.215,1.42,1.74,64,0.3534,0.0389,0.0007,151,670.000,NFLX200117P00670000,0,0,306.5,311.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00680000,1.44,-0.165,1.28,1.6,2,0.3543,0.0355,0.0007,96,680.000,NFLX200117P00680000,0,0,316.5,321.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00690000,0,0,1.16,1.46,0,0.3552,0.0324,0.0006,75,690.000,NFLX200117P00690000,0,0,326.5,331.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00700000,1.25,-0.055,1.06,1.28,1,0.3565,0.0297,0.0006,253,700.000,NFLX200117P00700000,0,0,336.4,341,0,0.05,-1,0,0
01/17/2020,NFLX200117C00710000,0,0,0.97,1.19,0,0.3574,0.0272,0.0005,54,710.000,NFLX200117P00710000,0,0,346.5,351.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00720000,1,-0.085,0.89,1.11,1,0.3586,0.0249,0.0005,87,720.000,NFLX200117P00720000,0,0,356.5,361.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00730000,0,0,0.81,1,0,0.3618,0.0236,0.0005,91,730.000,NFLX200117P00730000,0,0,366.25,371,0,0.05,-1,0,0
01/17/2020,NFLX200117C00740000,0,0,0.75,0.93,0,0.3638,0.022,0.0005,122,740.000,NFLX200117P00740000,0,0,376.5,381.4,0,0.05,-1,0,0
01/17/2020,NFLX200117C00750000,0.77,-0.12,0.7,0.85,2,0.3649,0.0202,0.0004,1481,750.000,NFLX200117P00750000,0,0,386.4,390.9,0,0.05,-1,0,0
06/19/2020,NFLX200619C00135000,0,0,229.55,234.5,0,0.5457,0.9769,0.0003,2,135.000,NFLX200619P00135000,1.69,-0.03,1.08,2.28,1,0.5204,-0.0196,0.0002,220
06/19/2020,NFLX200619C00140000,0,0,225.05,230,0,0.5206,0.9772,0.0003,5,140.000,NFLX200619P00140000,1.92,0.005,1.3,2.5,1,0.5007,-0.0199,0.0002,206
06/19/2020,NFLX200619C00145000,0,0,220.55,225.5,0,0.5197,0.9738,0.0003,20,145.000,NFLX200619P00145000,0,0,1.54,2.75,0,0.5034,-0.0236,0.0003,16
06/19/2020,NFLX200619C00150000,0,0,216.05,221,0,0.5161,0.9706,0.0003,7,150.000,NFLX200619P00150000,0,0,1.81,3.05,0,0.4982,-0.0264,0.0003,147
06/19/2020,NFLX200619C00155000,0,0,211.55,216.5,0,0.5144,0.9667,0.0004,10,155.000,NFLX200619P00155000,0,0,2.1,3.35,0,0.4938,-0.0295,0.0003,7
06/19/2020,NFLX200619C00160000,0,0,207.05,212,0,0.5094,0.9633,0.0004,0,160.000,NFLX200619P00160000,0,0,2.42,3.65,0,0.489,-0.0327,0.0004,242
06/19/2020,NFLX200619C00165000,0,0,202.55,207.5,0,0.5037,0.9598,0.0004,13,165.000,NFLX200619P00165000,0,0,2.76,4,0,0.4846,-0.0362,0.0004,55
06/19/2020,NFLX200619C00170000,0,0,198.05,203,0,0.501,0.9555,0.0005,19,170.000,NFLX200619P00170000,0,0,3.1,4.35,0,0.4807,-0.0401,0.0005,132
06/19/2020,NFLX200619C00175000,0,0,193.5,198.5,0,0.4945,0.9518,0.0005,0,175.000,NFLX200619P00175000,0,0,3.5,4.6,0,0.4742,-0.0435,0.0005,50
06/19/2020,NFLX200619C00180000,191.45,-5.375,189.05,194,10,0.4921,0.9469,0.0006,10,180.000,NFLX200619P00180000,0,0,3.95,5.2,0,0.4719,-0.0482,0.0005,81
06/19/2020,NFLX200619C00185000,0,0,184.5,189.5,0,0.4865,0.9426,0.0006,62,185.000,NFLX200619P00185000,0,0,4.45,5.7,0,0.4663,-0.0523,0.0006,68
06/19/2020,NFLX200619C00190000,0,0,180,185,0,0.48,0.9383,0.0006,89,190.000,NFLX200619P00190000,0,0,4.65,6.15,0,0.4624,-0.0571,0.0006,31
06/19/2020,NFLX200619C00195000,0,0,176,181,0,0.4786,0.9324,0.0007,26,195.000,NFLX200619P00195000,0,0,5.55,6.65,0,0.4589,-0.0623,0.0007,51
06/19/2020,NFLX200619C00200000,0,0,172,176.5,0,0.4744,0.927,0.0007,27,200.000,NFLX200619P00200000,0,0,6.35,7.3,0,0.4553,-0.0677,0.0007,355
06/19/2020,NFLX200619C00210000,0,0,163,167.3,0,0.4646,0.9159,0.0008,12,210.000,NFLX200619P00210000,0,0,7.5,8.5,0,0.4487,-0.0795,0.0008,231
06/19/2020,NFLX200619C00220000,0,0,155,159.1,0,0.4583,0.9027,0.0009,4,220.000,NFLX200619P00220000,0,0,8.9,9.95,0,0.4427,-0.0925,0.0009,404
06/19/2020,NFLX200619C00230000,0,0,148.3,151.1,0,0.4529,0.8882,0.0011,22,230.000,NFLX200619P00230000,0,0,10.55,11.75,0,0.4374,-0.107,0.0011,956
06/19/2020,NFLX200619C00240000,0,0,140.75,143.25,0,0.4456,0.8731,0.0012,30,240.000,NFLX200619P00240000,0,0,12.45,13.55,0,0.4324,-0.1226,0.0012,642
06/19/2020,NFLX200619C00250000,0,0,133.15,135.65,0,0.4387,0.857,0.0013,62,250.000,NFLX200619P00250000,14.95,0.25,14.15,15.75,1,0.4269,-0.1393,0.0013,646
06/19/2020,NFLX200619C00260000,0,0,125.75,128.1,0,0.4359,0.8386,0.0014,32,260.000,NFLX200619P00260000,0,0,16.7,18.05,0,0.4216,-0.1571,0.0014,383
06/19/2020,NFLX200619C00270000,0,0,118.5,121,0,0.4286,0.8205,0.0015,148,270.000,NFLX200619P00270000,19.8,0.425,19.35,20.45,1,0.4169,-0.1762,0.0016,675
06/19/2020,NFLX200619C00280000,0,0,111.45,113.95,0,0.425,0.8004,0.0017,47,280.000,NFLX200619P00280000,0,0,22.05,23.3,0,0.4119,-0.1964,0.0017,333
06/19/2020,NFLX200619C00290000,0,0,105,107.3,0,0.4177,0.7802,0.0018,98,290.000,NFLX200619P00290000,0,0,25.1,26.3,0,0.4085,-0.2177,0.0018,226
06/19/2020,NFLX200619C00300000,99.4,-4.375,98.5,100.85,10,0.4108,0.7589,0.0019,207,300.000,NFLX200619P00300000,29,0.9,28.45,29.55,10,0.4045,-0.24,0.0019,1115
06/19/2020,NFLX200619C00310000,93.5,-4.4,92.2,94.6,2,0.412,0.7354,0.002,73,310.000,NFLX200619P00310000,32.55,0.925,31.9,33.2,2,0.4016,-0.2629,0.0021,280
06/19/2020,NFLX200619C00320000,0,0,86.4,88.65,0,0.4078,0.7123,0.0021,91,320.000,NFLX200619P00320000,0,0,35.65,37.15,0,0.3967,-0.2865,0.0022,224
06/19/2020,NFLX200619C00330000,0,0,80.7,83,0,0.4038,0.6886,0.0022,131,330.000,NFLX200619P00330000,0,0,39.8,41.1,0,0.3937,-0.3109,0.0023,300
06/19/2020,NFLX200619C00340000,78.15,-2.025,75.4,77.55,3,0.4006,0.6643,0.0023,89,340.000,NFLX200619P00340000,0,0,44,45.55,0,0.39,-0.3358,0.0024,324
06/19/2020,NFLX200619C00350000,71.8,-3.3,70.1,72.3,4,0.3967,0.6396,0.0024,209,350.000,NFLX200619P00350000,49.02,1.12,48.6,50.35,1,0.3874,-0.3611,0.0024,704
06/19/2020,NFLX200619C00360000,66.05,-4.125,65.25,67.4,2,0.3934,0.6147,0.0025,181,360.000,NFLX200619P00360000,53.88,1.205,53.5,55.25,3,0.3843,-0.3866,0.0025,445
06/19/2020,NFLX200619C00370000,62.63,-2.47,60.55,62.7,11,0.3907,0.5895,0.0025,119,370.000,NFLX200619P00370000,0,0,58.8,60.3,0,0.3804,-0.4125,0.0026,362
06/19/2020,NFLX200619C00380000,57.85,-2.6,56.15,58.3,2,0.3879,0.5644,0.0026,119,380.000,NFLX200619P00380000,0,0,64.1,65.85,0,0.3781,-0.4382,0.0026,209
06/19/2020,NFLX200619C00390000,0,0,52.25,54.1,1,0.3848,0.5392,0.0026,91,390.000,NFLX200619P00390000,0,0,69.8,71.7,0,0.3752,-0.464,0.0027,46
06/19/2020,NFLX200619C00400000,0,0,48.6,50.15,0,0.382,0.5142,0.0026,241,400.000,NFLX200619P00400000,0,0,75.8,77.75,0,0.3732,-0.4894,0.0027,50
06/19/2020,NFLX200619C00410000,0,0,44.6,46.5,0,0.3795,0.4895,0.0027,49,410.000,NFLX200619P00410000,0,0,81.9,83.85,0,0.3702,-0.5149,0.0027,47
06/19/2020,NFLX200619C00420000,0,0,41.2,43,0,0.3774,0.4653,0.0027,151,420.000,NFLX200619P00420000,0,0,88.45,90.5,0,0.3677,-0.5399,0.0027,24
06/19/2020,NFLX200619C00430000,0,0,37.9,39.7,0,0.3751,0.4415,0.0027,107,430.000,NFLX200619P00430000,0,0,95.1,97.1,0,0.3656,-0.5642,0.0027,11
06/19/2020,NFLX200619C00440000,0,0,34.9,36.65,0,0.3721,0.4176,0.0027,55,440.000,NFLX200619P00440000,0,0,102.05,104.25,0,0.3635,-0.5882,0.0027,9
